Date,Value
2008/6/26,114.33
2008/6/27,87.83
2008/6/28,68.38
2008/6/29,94.08
2008/6/30,73.01
2008/7/1,123.6
2008/7/2,107.09
2008/7/3,83.71
2008/7/4,66.85
2008/7/5,53.93
2008/7/6,41.41
2008/7/7,94.31
2008/7/8,102.08
2008/7/9,116.91
2008/7/10,136.99
2008/7/11,99.8
2008/7/12,75.02
2008/7/13,55.72
2008/7/14,137.71
2008/7/15,119.99
2008/7/16,120.84
2008/7/17,87.33
2008/7/18,89.8
2008/7/19,66.72
2008/7/20,70.91
2008/7/21,123.14
2008/7/22,84.67
2008/7/23,103.83
2008/7/24,70.75
2008/7/25,68.13
2008/7/26,45.57
2008/7/27,54.47
2008/7/28,101.41
2008/7/29,102.33
2008/7/30,87.75
2008/7/31,80.95
2008/8/1,94.64
2008/8/2,58.79
2008/8/3,74.44
2008/8/4,75.92
2008/8/5,86.97
2008/8/6,41.06
2008/8/7,49.1
2008/8/8,68.13
2008/8/9,105.78
2008/8/10,45.38
2008/8/11,144.52
2008/8/12,149.08
2008/8/13,122.18
2008/8/14,95.01
2008/8/15,86.33
2008/8/16,79.45
2008/8/17,49.59
2008/8/18,131.32
2008/8/19,86.19
2008/8/20,153.75
2008/8/21,91.23
2008/8/22,107.06
2008/8/23,82.81
2008/8/24,58.2
2008/8/25,61.96
2008/8/26,88.93
2008/8/27,106.75
2008/8/28,110.73
2008/8/29,97.43
2008/8/30,67.97
2008/8/31,72.01
2008/9/1,113.32
2008/9/2,81.57
2008/9/3,88.88
2008/9/4,154.28
2008/9/5,88.76
2008/9/6,78.25
2008/9/7,94.64
2008/9/8,85.22
2008/9/9,96.64
2008/9/10,63.04
2008/9/11,105.98
2008/9/12,105.56
2008/9/13,81.54
2008/9/14,77.89
2008/9/15,72.88
2008/9/16,125.66
2008/9/17,127.53
2008/9/18,87.09
2008/9/19,74.38
2008/9/20,75.42
2008/9/21,38.02
2008/9/22,61.08
2008/9/23,107.91
2008/9/24,92.88
2008/9/25,104.04
2008/9/26,72.14
2008/9/27,67.76
2008/9/28,70.08
2008/9/29,101.52
2008/9/30,82.57
2008/10/1,60.11
2008/10/2,57.61
2008/10/3,86.23
2008/10/4,71.21
2008/10/5,60.05
2008/10/6,99.93
2008/10/7,55.5
2008/10/8,70.2
2008/10/9,52.34
2008/10/10,95.1
2008/10/11,75.48
2008/10/12,55.55
2008/10/13,108.86
2008/10/14,69.66
2008/10/15,54.94
2008/10/16,44.44
2008/10/17,61.46
2008/10/18,49.4
2008/10/19,28.72
2008/10/20,78.13
2008/10/21,34.33
2008/10/22,34.15
2008/10/23,54.16
2008/10/24,68.11
2008/10/25,29.82
2008/10/26,62.87
2008/10/27,56.34
2008/10/28,95.35
2008/10/29,104.75
2008/10/30,93.39
2008/10/31,45.92
2008/11/1,47.79
2008/11/2,46.15
2008/11/3,68.71
2008/11/4,60.16
2008/11/5,88.99
2008/11/6,96.62
2008/11/7,99.35
2008/11/8,77.5
2008/11/9,71.35
2008/11/10,73.44
2008/11/11,63.19
2008/11/12,68.16
2008/11/13,104.77
2008/11/14,85.09
2008/11/15,40.93
2008/11/16,51.76
2008/11/17,69.58
2008/11/18,80.88
2008/11/19,46.84
2008/11/20,58.93
2008/11/21,93.93
2008/11/22,56.58
2008/11/23,35.19
2008/11/24,77.13
2008/11/25,62.25
2008/11/26,73.24
2008/11/27,158.62
2008/11/28,171.04
2008/11/29,155.46
2008/11/30,90.29
2008/12/1,205.49
2008/12/2,166.5
2008/12/3,97.53
2008/12/4,97.15
2008/12/5,65.75
2008/12/6,82.81
2008/12/7,49.89
2008/12/8,89.31
2008/12/9,138.02
2008/12/10,87.17
2008/12/11,69.14
2008/12/12,119.62
2008/12/13,68.21
2008/12/14,66.35
2008/12/15,93.43
2008/12/16,51.49
2008/12/17,82.55
2008/12/18,70.48
2008/12/19,56.81
2008/12/20,59.27
2008/12/21,62.8
2008/12/22,62.41
2008/12/23,66.25
2008/12/24,88.45
2008/12/25,129.48
2008/12/26,80.65
2008/12/27,95.96
2008/12/28,49.53
2008/12/29,156.54
2008/12/30,179.31
2008/12/31,128.32
2009/1/1,119.2
2009/1/2,77.94
2009/1/3,79.47
2009/1/4,85.08
2009/1/5,112.98
2009/1/6,114.1
2009/1/7,136.82
2009/1/8,135.21
2009/1/9,105.79
2009/1/10,72.26
2009/1/11,64.74
2009/1/12,138.93
2009/1/13,105.16
2009/1/14,131.81
2009/1/15,93.75
2009/1/16,137.05
2009/1/17,58.12
2009/1/18,80.43
2009/1/19,96.91
2009/1/20,54.25
2009/1/21,51.28
2009/1/22,61.7
2009/1/23,65.75
2009/1/24,37.19
2009/1/25,39.3
2009/1/26,81.19
2009/1/27,74.96
2009/1/28,55.56
2009/1/29,59.47
2009/1/30,78.5
2009/1/31,68.3
2009/2/1,37.22
2009/2/2,56.76
2009/2/3,69.49
2009/2/4,71.27
2009/2/5,70.81
2009/2/6,75.73
2009/2/7,62.73
2009/2/8,65.06
2009/2/9,76.94
2009/2/10,81.24
2009/2/11,40.69
2009/2/12,82.81
2009/2/13,57.33
2009/2/14,51.65
2009/2/15,26.29
2009/2/16,80.22
2009/2/17,106.03
2009/2/18,82.28
2009/2/19,68.82
2009/2/20,70.98
2009/2/21,62.95
2009/2/22,53.95
2009/2/23,93.48
2009/2/24,88.19
2009/2/25,69.7
2009/2/26,83.59
2009/2/27,52.78
2009/2/28,40.4
2009/3/1,43.37
2009/3/2,118.02
2009/3/3,117.76
2009/3/4,113.76
2009/3/5,61.22
2009/3/6,68.74
2009/3/7,63.07
2009/3/8,41.93
2009/3/9,104.96
2009/3/10,76.61
2009/3/11,108.67
2009/3/12,49.35
2009/3/13,56.54
2009/3/14,36.44
2009/3/15,53.09
2009/3/16,57.33
2009/3/17,38.85
2009/3/18,52.47
2009/3/19,62.5
2009/3/20,38.82
2009/3/21,51.48
2009/3/22,71.77
2009/3/23,87.83
2009/3/24,92.02
2009/3/25,101.26
2009/3/26,85.75
2009/3/27,88.03
2009/3/28,72.63
2009/3/29,56.34
2009/3/30,79.87
2009/3/31,83.34
2009/4/1,84.94
2009/4/2,105.37
2009/4/3,86.39
2009/4/4,70.48
2009/4/5,62.11
2009/4/6,141.49
2009/4/7,95.08
2009/4/8,81.43
2009/4/9,128.88
2009/4/10,84.84
2009/4/11,107.19
2009/4/12,81.22
2009/4/13,113.91
2009/4/14,175.25
2009/4/15,91.17
2009/4/16,106.17
2009/4/17,75.29
2009/4/18,59.77
2009/4/19,10.7
2009/4/20,84.29
2009/4/21,66.33
2009/4/22,66.89
2009/4/23,64.32
2009/4/24,44.04
2009/4/25,83.54
2009/4/26,60.53
2009/4/27,107.41
2009/4/28,88.93
2009/4/29,71.7
2009/4/30,79.1
2009/5/1,54.94
2009/5/2,69.29
2009/5/3,60.41
2009/5/4,91.26
2009/5/5,119.16
2009/5/6,111.66
2009/5/7,73.4
2009/5/8,76.57
2009/5/9,58.22
2009/5/10,38.45
2009/5/11,117.22
2009/5/12,92.84
2009/5/13,61.82
2009/5/14,81.11
2009/5/15,49.39
2009/5/16,44.42
2009/5/17,63.5
2009/5/18,148.12
2009/5/19,136.4
2009/5/20,88.76
2009/5/21,106.15
2009/5/22,78.14
2009/5/23,52.12
2009/5/24,78.87
2009/5/25,127.22
2009/5/26,157.94
2009/5/27,149.7
2009/5/28,125.79
2009/5/29,109.24
2009/5/30,97.03
2009/5/31,107.43
2009/6/1,85.28
2009/6/2,109.9
2009/6/3,82.01
2009/6/4,75.99
2009/6/5,108.34
2009/6/6,61.34
2009/6/7,69.86
2009/6/8,93.43
2009/6/9,74.05
2009/6/10,58.66
2009/6/11,104.06
2009/6/12,82.28
2009/6/13,73.33
2009/6/14,61.46
2009/6/15,113.18
2009/6/16,117.29
2009/6/17,67.82
2009/6/18,125.4
2009/6/19,87.34
2009/6/20,67.12
2009/6/21,67.23
2009/6/22,72.85
2009/6/23,68.85
2009/6/24,64.43
2009/6/25,75.05
2009/6/26,62.11
2009/6/27,69.15
2009/6/28,60.78
2009/6/29,63.61
2009/6/30,115.36
2009/7/1,78.3
2009/7/2,59.01
2009/7/3,128.64
2009/7/4,61.63
2009/7/5,61.46
2009/7/6,113.21
2009/7/7,111.88
2009/7/8,82.52
2009/7/9,92.71
2009/7/10,75.68
2009/7/11,67.9
2009/7/12,48.8
2009/7/13,86.54
2009/7/14,79.37
2009/7/15,65.94
2009/7/16,48.22
2009/7/17,102.6
2009/7/18,86
2009/7/19,62.98
2009/7/20,66.44
2009/7/21,66.33
2009/7/22,76.01
2009/7/23,92.53
2009/7/24,139.67
2009/7/25,55.44
2009/7/26,71.37
2009/7/27,84.1
2009/7/28,112.64
2009/7/29,106.98
2009/7/30,66.4
2009/7/31,62.29
2009/8/1,31.62
2009/8/2,43.42
2009/8/3,108.13
2009/8/4,90.17
2009/8/5,91.1
2009/8/6,71.85
2009/8/7,116.16
2009/8/8,80.28
2009/8/9,50.57
2009/8/10,62.05
2009/8/11,70.11
2009/8/12,92.35
2009/8/13,38.16
2009/8/14,60.02
2009/8/15,52.69
2009/8/16,57.71
2009/8/17,103.52
2009/8/18,60.94
2009/8/19,114.65
2009/8/20,89.53
2009/8/21,55.03
2009/8/22,52.41
2009/8/23,70.36
2009/8/24,85.67
2009/8/25,80.04
2009/8/26,84.01
2009/8/27,37.69
2009/8/28,75.45
2009/8/29,124.59
2009/8/30,71.24
2009/8/31,65.05
2009/9/1,54.72
2009/9/2,72.63
2009/9/3,51.19
2009/9/4,89.63
2009/9/5,66.81
2009/9/6,74.12
2009/9/7,94.8
2009/9/8,86.38
2009/9/9,58.96
2009/9/10,92.47
2009/9/11,79.12
2009/9/12,70.41
2009/9/13,55.29
2009/9/14,71.05
2009/9/15,91.68
2009/9/16,83.45
2009/9/17,63.38
2009/9/18,173.58
2009/9/19,89.27
2009/9/20,46.49
2009/9/21,86.94
2009/9/22,117.71
2009/9/23,65.02
2009/9/24,98.93
2009/9/25,136.71
2009/9/26,144.57
2009/9/27,103.16
2009/9/28,129.9
2009/9/29,129.52
2009/9/30,156.01
2009/10/1,132.37
2009/10/2,106.43
2009/10/3,76.59
2009/10/4,68.89
2009/10/5,116.67
2009/10/6,102.17
2009/10/7,87.75
2009/10/8,89.53
2009/10/9,71.35
2009/10/10,96.24
2009/10/11,107.77
2009/10/12,88.93
2009/10/13,93.31
2009/10/14,102.1
2009/10/15,58.44
2009/10/16,105.38
2009/10/17,68.88
2009/10/18,76.76
2009/10/19,118.15
2009/10/20,81.17
2009/10/21,94.54
2009/10/22,96.92
2009/10/23,94.93
2009/10/24,95.55
2009/10/25,76.35
2009/10/26,82.2
2009/10/27,89.09
2009/10/28,115.82
2009/10/29,69.81
2009/10/30,79.12
2009/10/31,58.8
2009/11/1,49.52
2009/11/2,66.92
2009/11/3,122.69
2009/11/4,77.38
2009/11/5,66.19
2009/11/6,82.24
2009/11/7,71.03
2009/11/8,46.09
2009/11/9,95.39
2009/11/10,93.14
2009/11/11,112.04
2009/11/12,68.02
2009/11/13,90.14
2009/11/14,57.9
2009/11/15,59.58
2009/11/16,84.18
2009/11/17,111.31
2009/11/18,56.93
2009/11/19,94.15
2009/11/20,80.54
2009/11/21,69.27
2009/11/22,53.78
2009/11/23,101.72
2009/11/24,96.84
2009/11/25,100.73
2009/11/26,80.38
2009/11/27,75.2
2009/11/28,77.27
2009/11/29,71.24
2009/11/30,119.09
2009/12/1,91.03
2009/12/2,133.8
2009/12/3,117.08
2009/12/4,91.11
2009/12/5,82.21
2009/12/6,44.54
2009/12/7,101.24
2009/12/8,98.88
2009/12/9,68.26
2009/12/10,58.98
2009/12/11,75.66
2009/12/12,69.23
2009/12/13,81.22
2009/12/14,90.81
2009/12/15,87.88
2009/12/16,104.3
2009/12/17,54.54
2009/12/18,70.64
2009/12/19,78.79
2009/12/20,73.61
2009/12/21,69.63
2009/12/22,46.92
2009/12/23,64.23
2009/12/24,90.21
2009/12/25,81.29
2009/12/26,155.89
2009/12/27,123.37
2009/12/28,176.14
2009/12/29,204.68
2009/12/30,169.01
2009/12/31,115.3
2010/1/1,200.21
2010/1/2,110.15
2010/1/3,91.47
2010/1/4,177.12
2010/1/5,122.53
2010/1/6,161.59
2010/1/7,102.26
2010/1/8,110.3
2010/1/9,51.38
2010/1/10,76.89
2010/1/11,71.19
2010/1/12,117.87
2010/1/13,121.89
2010/1/14,82.37
2010/1/15,80.62
2010/1/16,40.32
2010/1/17,48.36
2010/1/18,71.8
2010/1/19,96.38
2010/1/20,84.68
2010/1/21,91.92
2010/1/22,50.39
2010/1/23,81.55
2010/1/24,55.11
2010/1/25,119.78
2010/1/26,90.71
2010/1/27,65.02
2010/1/28,114.45
2010/1/29,63.52
2010/1/30,78.74
2010/1/31,73.48
2010/2/1,143.84
2010/2/2,96.02
2010/2/3,113.4
2010/2/4,129.4
2010/2/5,92.11
2010/2/6,62.82
2010/2/7,54.6
2010/2/8,78.18
2010/2/9,67.68
2010/2/10,108.09
2010/2/11,96.86
2010/2/12,77.26
2010/2/13,46.73
2010/2/14,40.96
2010/2/15,85.16
2010/2/16,128.97
2010/2/17,75.89
2010/2/18,62.95
2010/2/19,119.77
2010/2/20,58.44
2010/2/21,76.15
2010/2/22,61.92
2010/2/23,86.13
2010/2/24,88.99
2010/2/25,60.93
2010/2/26,80.64
2010/2/27,45.01
2010/2/28,42.33
2010/3/1,62.06
2010/3/2,78.96
2010/3/3,63.7
2010/3/4,81.27
2010/3/5,86.04
2010/3/6,82.27
2010/3/7,56.04
2010/3/8,126.49
2010/3/9,88.63
2010/3/10,85.76
2010/3/11,93.18
2010/3/12,85.51
2010/3/13,50.7
2010/3/14,35.56
2010/3/15,105.72
2010/3/16,59.62
2010/3/17,76.36
2010/3/18,85.36
2010/3/19,81.1
2010/3/20,45.42
2010/3/21,36.34
2010/3/22,59.76
2010/3/23,81.17
2010/3/24,62.23
2010/3/25,53.73
2010/3/26,59.15
2010/3/27,71.06
2010/3/28,36.14
2010/3/29,60.89
2010/3/30,137.88
2010/3/31,66.39
2010/4/1,91.47
2010/4/2,121.53
2010/4/3,99.12
2010/4/4,94.45
2010/4/5,91.55
2010/4/6,112.22
2010/4/7,138.17
2010/4/8,139.44
2010/4/9,164.31
2010/4/10,69.56
2010/4/11,46.9
2010/4/12,121.04
2010/4/13,132.79
2010/4/14,97.33
2010/4/15,115.78
2010/4/16,67.54
2010/4/17,45.42
2010/4/18,66.74
2010/4/19,110.56
2010/4/20,123.8
2010/4/21,59.81
2010/4/22,58.78
2010/4/23,84.6
2010/4/24,65.01
2010/4/25,49.81
2010/4/26,72.1
2010/4/27,69.49
2010/4/28,43.92
2010/4/29,62.75
2010/4/30,42.74
2010/5/1,31.06
2010/5/2,23.08
2010/5/3,147.41
2010/5/4,129.46
2010/5/5,84.4
2010/5/6,69.15
2010/5/7,76.71
2010/5/8,51.5
2010/5/9,59.37
2010/5/10,76.66
2010/5/11,91.07
2010/5/12,46.61
2010/5/13,53.54
2010/5/14,100.95
2010/5/15,78.1
2010/5/16,70.21
2010/5/17,125.48
2010/5/18,135.35
2010/5/19,157.28
2010/5/20,114.79
2010/5/21,132.24
2010/5/22,104.72
2010/5/23,59.05
2010/5/24,95.59
2010/5/25,99.93
2010/5/26,110.54
2010/5/27,81.88
2010/5/28,90.23
2010/5/29,74.91
2010/5/30,29.79
2010/5/31,100.24
2010/6/1,165.63
2010/6/2,181.89
2010/6/3,131.32
2010/6/4,97.81
2010/6/5,92.31
2010/6/6,66.37
2010/6/7,150.21
2010/6/8,117.36
2010/6/9,73.69
2010/6/10,147.08
2010/6/11,100.94
2010/6/12,35.13
2010/6/13,93.22
2010/6/14,90.92
2010/6/15,103.3
2010/6/16,88.88
2010/6/17,89.18
2010/6/18,119.01
2010/6/19,49.77
2010/6/20,67.86
2010/6/21,89.53
2010/6/22,131.23
2010/6/23,82.58
2010/6/24,89.27
2010/6/25,59.79
2010/6/26,57.63
2010/6/27,30.96
2010/6/28,77.7
2010/6/29,113.4
2010/6/30,96.42
2010/7/1,94.26
2010/7/2,64.03
2010/7/3,45.13
2010/7/4,30.33
2010/7/5,39.26
2010/7/6,111.21
2010/7/7,93.79
2010/7/8,140.07
2010/7/9,66.58
2010/7/10,64.32
2010/7/11,54.21
2010/7/12,28.98
2010/7/13,140.02
2010/7/14,158.44
2010/7/15,124
2010/7/16,45.87
2010/7/17,36.31
2010/7/18,50.48
2010/7/19,71.65
2010/7/20,88.59
2010/7/21,99.63
2010/7/22,65.89
2010/7/23,73.76
2010/7/24,51.95
2010/7/25,61.8
2010/7/26,132.67
2010/7/27,99.45
2010/7/28,103.4
2010/7/29,65.02
2010/7/30,74.98
2010/7/31,85.09
2010/8/1,90.23
2010/8/2,117.84
2010/8/3,112.56
2010/8/4,99.57
2010/8/5,85.46
2010/8/6,64.69
2010/8/7,52.48
2010/8/8,85.44
2010/8/9,48.01
2010/8/10,77.13
2010/8/11,69.17
2010/8/12,83.67
2010/8/13,54.13
2010/8/14,46.41
2010/8/15,61.98
2010/8/16,66.97
2010/8/17,83.65
2010/8/18,108.86
2010/8/19,96.27
2010/8/20,57.42
2010/8/21,80.34
2010/8/22,71.37
2010/8/23,76.51
2010/8/24,105.29
2010/8/25,97.32
2010/8/26,83.96
2010/8/27,95.15
2010/8/28,71.95
2010/8/29,65.99
2010/8/30,97.04
2010/8/31,123.16
2010/9/1,94.75
2010/9/2,60.68
2010/9/3,81.19
2010/9/4,56
2010/9/5,37.71
2010/9/6,52.41
2010/9/7,113.96
2010/9/8,87.17
2010/9/9,45.96
2010/9/10,86.67
2010/9/11,21.7
2010/9/12,45.07
2010/9/13,71.6
2010/9/14,80.2
2010/9/15,63.13
2010/9/16,61.4
2010/9/17,89.34
2010/9/18,60.38
2010/9/19,72.3
2010/9/20,70.04
2010/9/21,100.87
2010/9/22,67.37
2010/9/23,80.06
2010/9/24,91.23
2010/9/25,62.55
2010/9/26,64.01
2010/9/27,95.33
2010/9/28,89.33
2010/9/29,82.9
2010/9/30,69.41
2010/10/1,80.87
2010/10/2,27.02
2010/10/3,45.61
2010/10/4,75.47
2010/10/5,111.26
2010/10/6,98.46
2010/10/7,104.36
2010/10/8,67.21
2010/10/9,55.83
2010/10/10,55.21
2010/10/11,70.22
2010/10/12,64.53
2010/10/13,52.52
2010/10/14,77.56
2010/10/15,71.88
2010/10/16,45.55
2010/10/17,77.17
2010/10/18,30.71
2010/10/19,83.69
2010/10/20,69.56
2010/10/21,43.1
2010/10/22,65.01
2010/10/23,40.66
2010/10/24,63.1
2010/10/25,50.78
2010/10/26,44.56
2010/10/27,85.61
2010/10/28,55.87
2010/10/29,78.2
2010/10/30,98.13
2010/10/31,42.55
2010/11/1,130.51
2010/11/2,130.62
2010/11/3,81.79
2010/11/4,79.74
2010/11/5,54.94
2010/11/6,58.63
2010/11/7,65.07
2010/11/8,92.57
2010/11/9,131.48
2010/11/10,79.36
2010/11/11,87.63
2010/11/12,75.51
2010/11/13,47.89
2010/11/14,70.89
2010/11/15,120.95
2010/11/16,121.23
2010/11/17,77.66
2010/11/18,73.97
2010/11/19,103.71
2010/11/20,82.3
2010/11/21,119.67
2010/11/22,113.15
2010/11/23,77.38
2010/11/24,166.79
2010/11/25,91.49
2010/11/26,56.32
2010/11/27,66.42
2010/11/28,67.98
2010/11/29,159.03
2010/11/30,183.41
2010/12/1,94.05
2010/12/2,100.18
2010/12/3,86.44
2010/12/4,88.63
2010/12/5,42.7
2010/12/6,110.68
2010/12/7,127.92
2010/12/8,67.68
2010/12/9,88.63
2010/12/10,61.22
2010/12/11,52.62
2010/12/12,70.34
2010/12/13,72.63
2010/12/14,67.45
2010/12/15,72.64
2010/12/16,136.46
2010/12/17,107.16
2010/12/18,79.55
2010/12/19,89.53
2010/12/20,128.26
2010/12/21,156.81
2010/12/22,163.83
2010/12/23,124.69
2010/12/24,126.52
2010/12/25,131.34
2010/12/26,104.92
2010/12/27,87.48
2010/12/28,134.57
2010/12/29,53.04
2010/12/30,161.36
2010/12/31,45.38
2011/1/1,83.28
2011/1/2,60.84
2011/1/3,74.2
2011/1/4,119.25
2011/1/5,44.56
2011/1/6,74.08
2011/1/7,74.59
2011/1/8,81.79
2011/1/9,83.46
2011/1/10,96.13
2011/1/11,89.33
2011/1/12,74.32
2011/1/13,61.53
2011/1/14,66.92
2011/1/15,70.84
2011/1/16,32.67
2011/1/17,91.63
2011/1/18,56.98
2011/1/19,62.64
2011/1/20,59.09
2011/1/21,88.97
2011/1/22,61.29
2011/1/23,72.88
2011/1/24,107
2011/1/25,204.2
2011/1/26,113.75
2011/1/27,68.67
2011/1/28,69.63
2011/1/29,63.65
2011/1/30,46.41
2011/1/31,89.42
2011/2/1,118.03
2011/2/2,98.83
2011/2/3,113.28
2011/2/4,94.64
2011/2/5,66.14
2011/2/6,52.37
2011/2/7,59.58
2011/2/8,56.59
2011/2/9,86.58
2011/2/10,104.04
2011/2/11,97.63
2011/2/12,59.69
2011/2/13,69.81
2011/2/14,76.57
2011/2/15,55.58
2011/2/16,62.23
2011/2/17,88.43
2011/2/18,66.45
2011/2/19,76.46
2011/2/20,61.69
2011/2/21,109
2011/2/22,163.83
2011/2/23,73.45
2011/2/24,144.02
2011/2/25,137.74
2011/2/26,128.16
2011/2/27,62.15
2011/2/28,107.26
2011/3/1,178.96
2011/3/2,127
2011/3/3,154.95
2011/3/4,119.61
2011/3/5,87.87
2011/3/6,50.86
2011/3/7,138.72
2011/3/8,166.01
2011/3/9,199.47
2011/3/10,136.31
2011/3/11,136.77
2011/3/12,93.12
2011/3/13,103.52
2011/3/14,87.98
2011/3/15,141.81
2011/3/16,166.35
2011/3/17,116.23
2011/3/18,147.8
2011/3/19,133.51
2011/3/20,95.84
2011/3/21,151.39
2011/3/22,192.93
2011/3/23,231.28
2011/3/24,144.68
2011/3/25,130.92
2011/3/26,103.26
2011/3/27,101.73
2011/3/28,131.84
2011/3/29,196.35
2011/3/30,125.13
2011/3/31,126.23
2011/4/1,125.88
2011/4/2,65.74
2011/4/3,72.01
2011/4/4,71.93
2011/4/5,103.4
2011/4/6,130.39
2011/4/7,74.62
2011/4/8,84.77
2011/4/9,51.97
2011/4/10,74.3
2011/4/11,98.69
2011/4/12,88.34
2011/4/13,111.53
2011/4/14,110.65
2011/4/15,86.82
2011/4/16,67.22
2011/4/17,30.17
2011/4/18,86.95
2011/4/19,96.63
2011/4/20,80.79
2011/4/21,117.59
2011/4/22,81.57
2011/4/23,73.88
2011/4/24,93.88
2011/4/25,78.18
2011/4/26,144.02
2011/4/27,124.73
2011/4/28,110.53
2011/4/29,68.88
2011/4/30,114.1
2011/5/1,69.49
2011/5/2,115.26
2011/5/3,269.19
2011/5/4,113.02
2011/5/5,101.2
2011/5/6,104.75
2011/5/7,120.41
2011/5/8,51.96
2011/5/9,126.04
2011/5/10,140.8
2011/5/11,88.73
2011/5/12,80.96
2011/5/13,114.11
2011/5/14,53.38
2011/5/15,94.29
2011/5/16,87.17
2011/5/17,74.64
2011/5/18,85.32
2011/5/19,150.25
2011/5/20,81.48
2011/5/21,65.41
2011/5/22,84.94
2011/5/23,119.93
2011/5/24,134.66
2011/5/25,119.1
2011/5/26,103.63
2011/5/27,94.45
2011/5/28,69.74
2011/5/29,72.3
2011/5/30,112.04
2011/5/31,140.02
2011/6/1,96.12
2011/6/2,86.35
2011/6/3,66.99
2011/6/4,53.75
2011/6/5,77.79
2011/6/6,62.42
2011/6/7,106.62
2011/6/8,122.14
2011/6/9,101.33
2011/6/10,90.62
2011/6/11,52.62
2011/6/12,103.9
2011/6/13,105.77
2011/6/14,43.33
2011/6/15,81.84
2011/6/16,115.52
2011/6/17,77.91
2011/6/18,67.32
2011/6/19,65.34
2011/6/20,74.16
2011/6/21,79.23
2011/6/22,56.08
2011/6/23,128.58
2011/6/24,115.04
2011/6/25,74.31
2011/6/26,73.46
2011/6/27,108.47
2011/6/28,66.17
2011/6/29,81.52
2011/6/30,101.41
2011/7/1,88.82
2011/7/2,52.95
2011/7/3,98.59
2011/7/4,70.37
2011/7/5,83.86
2011/7/6,41.55
2011/7/7,93.26
2011/7/8,65.36
2011/7/9,66.89
2011/7/10,83.94
2011/7/11,84.94
2011/7/12,75.83
2011/7/13,92.95
2011/7/14,74.88
2011/7/15,91.54
2011/7/16,51.18
2011/7/17,59.39
2011/7/18,72.8
2011/7/19,126.49
2011/7/20,92.12
2011/7/21,90.61
2011/7/22,62.44
2011/7/23,82.05
2011/7/24,33.39
2011/7/25,83.92
2011/7/26,92.6
2011/7/27,88.67
2011/7/28,101.98
2011/7/29,95.42
2011/7/30,74.83
2011/7/31,53.21
2011/8/1,88.1
2011/8/2,90.46
2011/8/3,86.63
2011/8/4,77.04
2011/8/5,51.98
2011/8/6,30.84
2011/8/7,74.82
2011/8/8,94.77
2011/8/9,63.14
2011/8/10,44.11
2011/8/11,91.38
2011/8/12,69.3
2011/8/13,46.18
2011/8/14,39.67
2011/8/15,131.06
2011/8/16,54.51
2011/8/17,38.83
2011/8/18,109.45
2011/8/19,119.65
2011/8/20,111.22
2011/8/21,39.67
2011/8/22,143.46
2011/8/23,197.71
2011/8/24,159.73
2011/8/25,109.69
2011/8/26,93.75
2011/8/27,87.87
2011/8/28,55.52
2011/8/29,125.17
2011/8/30,61.34
2011/8/31,91.1
2011/9/1,90.61
2011/9/2,105.27
2011/9/3,91.36
2011/9/4,54.3
2011/9/5,123.42
2011/9/6,138.56
2011/9/7,87.85
2011/9/8,99.45
2011/9/9,90.51
2011/9/10,95.79
2011/9/11,53.14
2011/9/12,110.16
2011/9/13,111.98
2011/9/14,78.36
2011/9/15,85.38
2011/9/16,72.7
2011/9/17,69.4
2011/9/18,53.91
2011/9/19,56.63
2011/9/20,70.65
2011/9/21,102.09
2011/9/22,84.16
2011/9/23,93.09
2011/9/24,57.93
2011/9/25,39.51
2011/9/26,73.34
2011/9/27,86.86
2011/9/28,55.85
2011/9/29,93.69
2011/9/30,68.4
2011/10/1,82.06
2011/10/2,37.43
2011/10/3,92.02
2011/10/4,73.61
2011/10/5,66.1
2011/10/6,86.47
2011/10/7,74.48
2011/10/8,48.01
2011/10/9,38.67
2011/10/10,55.35
2011/10/11,85.25
2011/10/12,137.25
2011/10/13,135.99
2011/10/14,73.91
2011/10/15,68.78
2011/10/16,54.19
2011/10/17,96.44
2011/10/18,114.36
2011/10/19,51.13
2011/10/20,72.09
2011/10/21,110.53
2011/10/22,64.29
2011/10/23,71.88
2011/10/24,96.53
2011/10/25,82.53
2011/10/26,64.39
2011/10/27,53.97
2011/10/28,51.46
2011/10/29,48.42
2011/10/30,59.82
2011/10/31,82.71
2011/11/1,80.11
2011/11/2,37.6
2011/11/3,110.42
2011/11/4,111.48
2011/11/5,60.73
2011/11/6,31.85
2011/11/7,65.6
2011/11/8,82.42
2011/11/9,112.77
2011/11/10,80.25
2011/11/11,66.76
2011/11/12,52.1
2011/11/13,76.74
2011/11/14,95.59
2011/11/15,114.1
2011/11/16,83.45
2011/11/17,108.66
2011/11/18,109.07
2011/11/19,75.72
2011/11/20,58.42
2011/11/21,111.56
2011/11/22,58.25
2011/11/23,102.49
2011/11/24,67.85
2011/11/25,83.16
2011/11/26,49.88
2011/11/27,113.08
2011/11/28,105.42
2011/11/29,107.73
2011/11/30,84.25
2011/12/1,104.03
2011/12/2,104.31
2011/12/3,76.69
2011/12/4,58.46
2011/12/5,97.07
2011/12/6,73.94
2011/12/7,49.84
2011/12/8,87.08
2011/12/9,71.66
2011/12/10,32.53
2011/12/11,33.94
2011/12/12,99.59
2011/12/13,89.63
2011/12/14,113.06
2011/12/15,82.24
2011/12/16,118.86
2011/12/17,48.18
2011/12/18,68.87
2011/12/19,86.15
2011/12/20,180.25
